,Topic,Probability,created_at,date,week_start
3443,Topic 2,1,Mon Jun 14 06:48:02 +0000 2021,6/14/21,6/13/21
3444,Topic 2,0.990533203,Sun Jan 03 10:39:32 +0000 2021,1/3/21,1/3/21
3445,Topic 2,0.980345637,Fri Apr 30 16:02:31 +0000 2021,4/30/21,4/25/21
3446,Topic 2,0.959753913,Fri Mar 19 02:15:55 +0000 2021,3/19/21,3/14/21
3447,Topic 2,0.949223924,Sat Feb 13 13:59:28 +0000 2021,2/13/21,2/7/21
3448,Topic 2,0.947770122,Tue Mar 16 14:57:41 +0000 2021,3/16/21,3/14/21
3449,Topic 2,0.946403576,Fri Feb 12 17:32:46 +0000 2021,2/12/21,2/7/21
3450,Topic 2,0.935585464,Thu Apr 29 15:46:06 +0000 2021,4/29/21,4/25/21
3451,Topic 2,0.925607815,Mon Jan 04 13:10:47 +0000 2021,1/4/21,1/3/21
3452,Topic 2,0.919196561,Thu Mar 18 12:11:12 +0000 2021,3/18/21,3/14/21
3453,Topic 2,0.917754044,Fri Jun 11 06:33:10 +0000 2021,6/11/21,6/6/21
3454,Topic 2,0.917096078,Thu May 06 21:11:10 +0000 2021,5/6/21,5/2/21
3455,Topic 2,0.911157137,Tue Mar 16 15:12:05 +0000 2021,3/16/21,3/14/21
3456,Topic 2,0.897058498,Mon Jun 14 14:33:00 +0000 2021,6/14/21,6/13/21
3457,Topic 2,0.885291395,Thu Dec 24 03:31:05 +0000 2020,12/24/20,12/20/20
3458,Topic 2,0.885270511,Sun Jan 03 00:15:54 +0000 2021,1/3/21,1/3/21
3459,Topic 2,0.883415919,Fri Apr 30 18:08:08 +0000 2021,4/30/21,4/25/21
3460,Topic 2,0.879741381,Mon Feb 08 08:41:42 +0000 2021,2/8/21,2/7/21
3461,Topic 2,0.875162565,Thu Jun 10 06:20:28 +0000 2021,6/10/21,6/6/21
3462,Topic 2,0.873134153,Mon May 03 03:21:00 +0000 2021,5/3/21,5/2/21
3463,Topic 2,0.871607081,Sat Dec 26 17:15:56 +0000 2020,12/26/20,12/20/20
3464,Topic 2,0.871361931,Sun Mar 21 00:30:48 +0000 2021,3/21/21,3/21/21
3465,Topic 2,0.864902717,Mon Jan 04 23:15:05 +0000 2021,1/4/21,1/3/21
3466,Topic 2,0.860513837,Fri Jul 09 18:26:56 +0000 2021,7/9/21,7/4/21
3467,Topic 2,0.858524054,Thu Apr 29 14:11:09 +0000 2021,4/29/21,4/25/21
3468,Topic 2,0.850260004,Wed Jan 06 06:34:51 +0000 2021,1/6/21,1/3/21
3469,Topic 2,0.848145365,Mon Jun 14 13:45:52 +0000 2021,6/14/21,6/13/21
3470,Topic 2,0.841736176,Mon Jan 04 06:09:12 +0000 2021,1/4/21,1/3/21
3471,Topic 2,0.826882419,Sun May 02 13:44:57 +0000 2021,5/2/21,5/2/21
3472,Topic 2,0.815028581,Thu Dec 24 17:47:57 +0000 2020,12/24/20,12/20/20
3473,Topic 2,0.799589871,Sat May 01 09:00:00 +0000 2021,5/1/21,4/25/21
3474,Topic 2,0.798492202,Mon Mar 15 15:02:07 +0000 2021,3/15/21,3/14/21
3475,Topic 2,0.790872891,Wed Apr 28 04:24:15 +0000 2021,4/28/21,4/25/21
3476,Topic 2,0.788462166,Fri Apr 30 23:47:23 +0000 2021,4/30/21,4/25/21
3477,Topic 2,0.787661935,Mon May 03 23:34:45 +0000 2021,5/3/21,5/2/21
3478,Topic 2,0.783469228,Sat Feb 13 00:48:50 +0000 2021,2/13/21,2/7/21
3479,Topic 2,0.7833694,Sat Apr 24 18:19:26 +0000 2021,4/24/21,4/18/21
3480,Topic 2,0.780735081,Fri Apr 23 13:22:19 +0000 2021,4/23/21,4/18/21
3481,Topic 2,0.769687103,Mon Feb 08 03:30:36 +0000 2021,2/8/21,2/7/21
3482,Topic 2,0.758352574,Mon Jan 04 12:43:00 +0000 2021,1/4/21,1/3/21
3483,Topic 2,0.757983026,Mon May 03 18:22:40 +0000 2021,5/3/21,5/2/21
3484,Topic 2,0.756228829,Wed Dec 30 08:09:40 +0000 2020,12/30/20,12/27/20
3485,Topic 2,0.742950959,Mon May 03 11:23:08 +0000 2021,5/3/21,5/2/21
3486,Topic 2,0.742055441,Fri Dec 25 04:16:59 +0000 2020,12/25/20,12/20/20
3487,Topic 2,0.737785719,Sat Mar 20 18:09:12 +0000 2021,3/20/21,3/14/21
3488,Topic 2,0.7317454,Mon Mar 15 19:30:41 +0000 2021,3/15/21,3/14/21
3489,Topic 2,0.730149063,Wed Dec 23 23:26:00 +0000 2020,12/23/20,12/20/20
3490,Topic 2,0.729055395,Sat Jan 02 17:11:52 +0000 2021,1/2/21,12/27/20
3491,Topic 2,0.728815254,Fri Mar 19 00:22:11 +0000 2021,3/19/21,3/14/21
3492,Topic 2,0.72267955,Tue Mar 16 14:23:17 +0000 2021,3/16/21,3/14/21
3493,Topic 2,0.71941044,Thu May 06 00:08:23 +0000 2021,5/6/21,5/2/21
3494,Topic 2,0.716213207,Sat Apr 24 09:27:14 +0000 2021,4/24/21,4/18/21
3495,Topic 2,0.710691102,Wed Mar 17 18:03:25 +0000 2021,3/17/21,3/14/21
3496,Topic 2,0.703198273,Fri Feb 12 14:10:44 +0000 2021,2/12/21,2/7/21
3497,Topic 2,0.69838182,Thu Dec 31 11:22:57 +0000 2020,12/31/20,12/27/20
3498,Topic 2,0.690324505,Mon Jun 14 21:37:43 +0000 2021,6/14/21,6/13/21
3499,Topic 2,0.690216085,Wed Apr 28 09:02:36 +0000 2021,4/28/21,4/25/21
3500,Topic 2,0.687141194,Wed Apr 28 05:39:16 +0000 2021,4/28/21,4/25/21
3501,Topic 2,0.680487785,Mon May 03 17:09:00 +0000 2021,5/3/21,5/2/21
3502,Topic 2,0.676699403,Sun Jun 13 19:58:03 +0000 2021,6/13/21,6/13/21
3503,Topic 2,0.676553292,Wed Dec 30 03:53:15 +0000 2020,12/30/20,12/27/20
3504,Topic 2,0.676178419,Fri Apr 23 21:47:06 +0000 2021,4/23/21,4/18/21
3505,Topic 2,0.664727231,Wed Dec 30 18:17:34 +0000 2020,12/30/20,12/27/20
3506,Topic 2,0.664073355,Fri Jul 09 01:14:56 +0000 2021,7/9/21,7/4/21
3507,Topic 2,0.657838438,Wed Feb 10 16:05:42 +0000 2021,2/10/21,2/7/21
3508,Topic 2,0.656932837,Wed Mar 17 18:08:11 +0000 2021,3/17/21,3/14/21
3509,Topic 2,0.654213491,Sun Jan 03 05:57:05 +0000 2021,1/3/21,1/3/21
3510,Topic 2,0.647803784,Fri Jan 01 21:10:27 +0000 2021,1/1/21,12/27/20
3511,Topic 2,0.6462954,Tue Mar 16 10:07:55 +0000 2021,3/16/21,3/14/21
3512,Topic 2,0.642319688,Thu Mar 18 18:23:17 +0000 2021,3/18/21,3/14/21
3513,Topic 2,0.624287607,Fri Apr 30 01:39:37 +0000 2021,4/30/21,4/25/21
3514,Topic 2,0.621245696,Mon Apr 26 12:59:42 +0000 2021,4/26/21,4/25/21
3515,Topic 2,0.611941686,Mon Dec 28 10:15:23 +0000 2020,12/28/20,12/27/20
3516,Topic 2,0.591990895,Fri Mar 19 17:19:49 +0000 2021,3/19/21,3/14/21
3517,Topic 2,0.591614434,Mon Jan 04 19:17:19 +0000 2021,1/4/21,1/3/21
3518,Topic 2,0.570602666,Sat Mar 20 12:38:18 +0000 2021,3/20/21,3/14/21
3519,Topic 2,0.569319228,Wed May 05 14:03:05 +0000 2021,5/5/21,5/2/21
3520,Topic 2,0.553685354,Sat Jun 12 06:09:30 +0000 2021,6/12/21,6/6/21
3521,Topic 2,0.549364772,Wed Jun 09 03:42:31 +0000 2021,6/9/21,6/6/21
3522,Topic 2,0.526027635,Mon May 03 17:37:51 +0000 2021,5/3/21,5/2/21
3523,Topic 2,0.519811798,Wed Mar 17 02:06:18 +0000 2021,3/17/21,3/14/21
3524,Topic 2,0.516761391,Mon Jun 14 20:12:15 +0000 2021,6/14/21,6/13/21
3525,Topic 2,0.5157917,Mon Jan 04 20:26:52 +0000 2021,1/4/21,1/3/21
3526,Topic 2,0.510571287,Sun Jan 03 21:13:05 +0000 2021,1/3/21,1/3/21
3527,Topic 2,0.508016799,Wed Apr 28 04:35:46 +0000 2021,4/28/21,4/25/21
3528,Topic 2,0.503764463,Sat Apr 24 15:41:53 +0000 2021,4/24/21,4/18/21
3529,Topic 2,0.501128314,Sat Jun 12 22:32:13 +0000 2021,6/12/21,6/6/21
3530,Topic 2,0.493990543,Fri Feb 12 07:42:16 +0000 2021,2/12/21,2/7/21
3531,Topic 2,0.48789433,Wed Mar 17 18:09:25 +0000 2021,3/17/21,3/14/21
3532,Topic 2,0.469186231,Wed Dec 30 01:44:34 +0000 2020,12/30/20,12/27/20
3533,Topic 2,0.467341514,Sat Mar 20 10:27:02 +0000 2021,3/20/21,3/14/21
3534,Topic 2,0.460034591,Thu Jun 10 06:10:32 +0000 2021,6/10/21,6/6/21
3535,Topic 2,0.456500078,Wed Jan 06 23:35:08 +0000 2021,1/6/21,1/3/21
3536,Topic 2,0.439035918,Tue Mar 16 09:11:17 +0000 2021,3/16/21,3/14/21
3537,Topic 2,0.436739368,Mon Jun 14 09:06:20 +0000 2021,6/14/21,6/13/21
3538,Topic 2,0.431799599,Mon Jun 14 07:58:40 +0000 2021,6/14/21,6/13/21
3539,Topic 2,0.429931167,Tue Jan 05 07:16:58 +0000 2021,1/5/21,1/3/21
3540,Topic 2,0.429494313,Mon Jun 14 21:08:49 +0000 2021,6/14/21,6/13/21
3541,Topic 2,0.416611129,Mon Mar 22 08:05:50 +0000 2021,3/22/21,3/21/21
3542,Topic 2,0.408649673,Sun Feb 07 19:15:05 +0000 2021,2/7/21,2/7/21
3543,Topic 2,0.406772719,Sun Jan 03 18:10:19 +0000 2021,1/3/21,1/3/21
3544,Topic 2,0.404390958,Sun Feb 14 01:42:59 +0000 2021,2/14/21,2/14/21
3545,Topic 2,0.376372243,Wed Mar 17 17:38:49 +0000 2021,3/17/21,3/14/21
3546,Topic 2,0.375367889,Mon Jun 14 20:56:19 +0000 2021,6/14/21,6/13/21
3547,Topic 2,0.355810076,Sat May 01 01:38:57 +0000 2021,5/1/21,4/25/21
3548,Topic 2,0.348115297,Thu May 06 04:40:27 +0000 2021,5/6/21,5/2/21
3549,Topic 2,0.346967459,Mon Jun 14 14:01:16 +0000 2021,6/14/21,6/13/21
3550,Topic 2,0.3247939,Mon Mar 15 23:02:24 +0000 2021,3/15/21,3/14/21
3551,Topic 2,0.320123946,Fri Apr 23 08:24:32 +0000 2021,4/23/21,4/18/21
3552,Topic 2,0.319615083,Wed Apr 28 03:39:42 +0000 2021,4/28/21,4/25/21
3553,Topic 2,0.313195235,Mon Mar 15 20:34:24 +0000 2021,3/15/21,3/14/21
3554,Topic 2,0.310726827,Tue Mar 16 17:29:56 +0000 2021,3/16/21,3/14/21
3555,Topic 2,0.308539874,Wed Mar 17 23:34:58 +0000 2021,3/17/21,3/14/21
3556,Topic 2,0.268663307,Sat Jun 12 19:23:54 +0000 2021,6/12/21,6/6/21
3557,Topic 2,0.267910844,Sat Jun 12 20:57:23 +0000 2021,6/12/21,6/6/21
3558,Topic 2,0.267727269,Sat Jun 12 12:36:37 +0000 2021,6/12/21,6/6/21
3559,Topic 2,0.267702849,Sat Jun 12 13:22:05 +0000 2021,6/12/21,6/6/21
3560,Topic 2,0.267542866,Sat Jun 12 23:39:08 +0000 2021,6/12/21,6/6/21
3561,Topic 2,0.267537513,Sun Jun 13 00:24:16 +0000 2021,6/13/21,6/13/21
3562,Topic 2,0.226726194,Wed Jan 06 02:09:07 +0000 2021,1/6/21,1/3/21
3563,Topic 2,0.209052249,Tue Apr 27 05:03:07 +0000 2021,4/27/21,4/25/21
3564,Topic 2,0.14066943,Sat May 01 13:38:47 +0000 2021,5/1/21,4/25/21
3565,Topic 2,0.138803946,Thu Apr 29 06:52:23 +0000 2021,4/29/21,4/25/21
3566,Topic 2,0.109329646,Mon Jan 04 12:27:39 +0000 2021,1/4/21,1/3/21
3567,Topic 2,0.108773509,Wed Apr 28 12:17:11 +0000 2021,4/28/21,4/25/21
3568,Topic 3,1,Tue Mar 16 15:03:21 +0000 2021,3/16/21,3/14/21
3569,Topic 3,1,Sat Jun 12 01:10:18 +0000 2021,6/12/21,6/6/21
3570,Topic 3,1,Wed May 05 18:59:00 +0000 2021,5/5/21,5/2/21
3571,Topic 3,1,Thu Mar 18 02:38:16 +0000 2021,3/18/21,3/14/21
3572,Topic 3,1,Wed Mar 17 02:44:57 +0000 2021,3/17/21,3/14/21
3573,Topic 3,1,Wed Mar 17 10:44:38 +0000 2021,3/17/21,3/14/21
3574,Topic 3,1,Wed Mar 17 13:19:59 +0000 2021,3/17/21,3/14/21
3575,Topic 3,1,Tue Mar 16 22:20:50 +0000 2021,3/16/21,3/14/21
3576,Topic 3,1,Mon Mar 15 04:23:35 +0000 2021,3/15/21,3/14/21
3577,Topic 3,1,Sun Jun 13 15:13:16 +0000 2021,6/13/21,6/13/21
3578,Topic 3,1,Mon Mar 15 11:48:47 +0000 2021,3/15/21,3/14/21
3579,Topic 3,1,Tue May 04 03:01:16 +0000 2021,5/4/21,5/2/21
3580,Topic 3,1,Thu Apr 29 12:09:16 +0000 2021,4/29/21,4/25/21
3581,Topic 3,1,Wed May 05 13:11:58 +0000 2021,5/5/21,5/2/21
3582,Topic 3,1,Wed Apr 28 06:06:53 +0000 2021,4/28/21,4/25/21
3583,Topic 3,1,Sun Apr 25 12:39:51 +0000 2021,4/25/21,4/25/21
3584,Topic 3,1,Fri Apr 23 23:40:31 +0000 2021,4/23/21,4/18/21
3585,Topic 3,1,Mon Jun 14 19:02:25 +0000 2021,6/14/21,6/13/21
3586,Topic 3,1,Sat Apr 24 04:06:37 +0000 2021,4/24/21,4/18/21
3587,Topic 3,1,Mon May 03 06:43:47 +0000 2021,5/3/21,5/2/21
3588,Topic 3,1,Fri Jun 11 23:58:55 +0000 2021,6/11/21,6/6/21
3589,Topic 3,1,Fri Mar 19 14:54:41 +0000 2021,3/19/21,3/14/21
3590,Topic 3,1,Wed Jun 09 10:38:38 +0000 2021,6/9/21,6/6/21
3591,Topic 3,1,Sun Feb 14 22:09:17 +0000 2021,2/14/21,2/14/21
3592,Topic 3,1,Fri Jul 09 08:47:58 +0000 2021,7/9/21,7/4/21
3593,Topic 3,1,Sun May 02 14:54:11 +0000 2021,5/2/21,5/2/21
3594,Topic 3,1,Sat Feb 13 14:34:20 +0000 2021,2/13/21,2/7/21
3595,Topic 3,1,Sat Feb 13 16:02:44 +0000 2021,2/13/21,2/7/21
3596,Topic 3,1,Wed Jun 09 14:38:19 +0000 2021,6/9/21,6/6/21
3597,Topic 3,1,Fri Feb 12 14:36:01 +0000 2021,2/12/21,2/7/21
3598,Topic 3,1,Thu Feb 11 17:38:10 +0000 2021,2/11/21,2/7/21
3599,Topic 3,1,Fri Mar 19 11:59:12 +0000 2021,3/19/21,3/14/21
3600,Topic 3,1,Wed Feb 10 05:17:08 +0000 2021,2/10/21,2/7/21
3601,Topic 3,1,Sun Mar 21 21:37:33 +0000 2021,3/21/21,3/21/21
3602,Topic 3,1,Sat May 01 03:24:37 +0000 2021,5/1/21,4/25/21
3603,Topic 3,1,Sun Mar 21 00:19:29 +0000 2021,3/21/21,3/21/21
3604,Topic 3,1,Sun Mar 21 14:37:38 +0000 2021,3/21/21,3/21/21
3605,Topic 3,1,Fri Mar 19 07:44:26 +0000 2021,3/19/21,3/14/21
3606,Topic 3,1,Fri Mar 19 11:16:21 +0000 2021,3/19/21,3/14/21
3607,Topic 3,1,Fri Apr 23 01:25:40 +0000 2021,4/23/21,4/18/21
3608,Topic 3,0.973654266,Fri Apr 30 19:20:45 +0000 2021,4/30/21,4/25/21
3609,Topic 3,0.959580928,Sat May 01 23:21:36 +0000 2021,5/1/21,4/25/21
3610,Topic 3,0.944840401,Sun Feb 07 23:46:56 +0000 2021,2/7/21,2/7/21
3611,Topic 3,0.937746901,Sun Jun 13 20:50:08 +0000 2021,6/13/21,6/13/21
3612,Topic 3,0.926376362,Wed May 05 01:17:21 +0000 2021,5/5/21,5/2/21
3613,Topic 3,0.925643031,Sun Jun 13 23:10:58 +0000 2021,6/13/21,6/13/21
3614,Topic 3,0.921562172,Mon Mar 15 16:40:40 +0000 2021,3/15/21,3/14/21
3615,Topic 3,0.897724562,Thu Apr 29 23:45:26 +0000 2021,4/29/21,4/25/21
3616,Topic 3,0.894002606,Thu Apr 29 21:27:02 +0000 2021,4/29/21,4/25/21
3617,Topic 3,0.892524414,Wed Apr 28 09:46:33 +0000 2021,4/28/21,4/25/21
3618,Topic 3,0.889537685,Sat Feb 13 06:16:52 +0000 2021,2/13/21,2/7/21
3619,Topic 3,0.868428638,Wed Mar 17 22:39:03 +0000 2021,3/17/21,3/14/21
3620,Topic 3,0.859395331,Tue May 04 21:13:26 +0000 2021,5/4/21,5/2/21
3621,Topic 3,0.857816037,Sat Mar 20 19:08:34 +0000 2021,3/20/21,3/14/21
3622,Topic 3,0.855685951,Sun May 02 21:28:02 +0000 2021,5/2/21,5/2/21
3623,Topic 3,0.852533109,Sat May 01 01:24:14 +0000 2021,5/1/21,4/25/21
3624,Topic 3,0.844170344,Thu Apr 29 17:06:47 +0000 2021,4/29/21,4/25/21
3625,Topic 3,0.843719597,Thu Jul 08 21:04:57 +0000 2021,7/8/21,7/4/21
3626,Topic 3,0.843719597,Mon May 03 14:49:41 +0000 2021,5/3/21,5/2/21
3627,Topic 3,0.840197942,Fri Jun 11 16:30:00 +0000 2021,6/11/21,6/6/21
3628,Topic 3,0.835626035,Thu Mar 18 22:01:20 +0000 2021,3/18/21,3/14/21
3629,Topic 3,0.833946095,Mon May 03 12:34:51 +0000 2021,5/3/21,5/2/21
3630,Topic 3,0.828248157,Mon Mar 15 10:29:06 +0000 2021,3/15/21,3/14/21
3631,Topic 3,0.822609001,Sat Apr 24 01:58:24 +0000 2021,4/24/21,4/18/21
3632,Topic 3,0.820942411,Thu Mar 18 00:37:33 +0000 2021,3/18/21,3/14/21
3633,Topic 3,0.814742173,Sat Dec 26 07:16:36 +0000 2020,12/26/20,12/20/20
3634,Topic 3,0.811817213,Fri Feb 12 17:15:22 +0000 2021,2/12/21,2/7/21
3635,Topic 3,0.808585944,Mon Jun 14 23:03:54 +0000 2021,6/14/21,6/13/21
3636,Topic 3,0.806185704,Fri Dec 25 17:07:37 +0000 2020,12/25/20,12/20/20
3637,Topic 3,0.797878647,Sun Jun 13 11:20:18 +0000 2021,6/13/21,6/13/21
3638,Topic 3,0.795702893,Tue Mar 16 18:56:19 +0000 2021,3/16/21,3/14/21
3639,Topic 3,0.774225355,Sat Feb 13 17:56:30 +0000 2021,2/13/21,2/7/21
3640,Topic 3,0.773661028,Thu Jul 08 16:01:54 +0000 2021,7/8/21,7/4/21
3641,Topic 3,0.759629677,Mon Mar 22 09:00:30 +0000 2021,3/22/21,3/21/21
3642,Topic 3,0.752070835,Sat Jun 12 23:51:55 +0000 2021,6/12/21,6/6/21
3643,Topic 4,1,Wed Dec 30 20:56:14 +0000 2020,12/30/20,12/27/20
3644,Topic 4,1,Sat Feb 13 12:05:32 +0000 2021,2/13/21,2/7/21
3645,Topic 4,1,Fri Feb 12 07:19:53 +0000 2021,2/12/21,2/7/21
3646,Topic 4,1,Wed Dec 30 20:56:14 +0000 2020,12/30/20,12/27/20
3647,Topic 4,1,Sun Feb 07 09:36:41 +0000 2021,2/7/21,2/7/21
3648,Topic 4,1,Fri Mar 19 19:31:47 +0000 2021,3/19/21,3/14/21
3649,Topic 4,1,Wed Mar 17 08:17:34 +0000 2021,3/17/21,3/14/21
3650,Topic 4,1,Wed Mar 17 13:16:49 +0000 2021,3/17/21,3/14/21
3651,Topic 4,1,Fri Apr 30 14:46:30 +0000 2021,4/30/21,4/25/21
3652,Topic 4,1,Fri Apr 30 14:50:31 +0000 2021,4/30/21,4/25/21
3653,Topic 4,1,Wed Apr 28 12:50:44 +0000 2021,4/28/21,4/25/21
3654,Topic 4,1,Wed Apr 28 11:59:21 +0000 2021,4/28/21,4/25/21
3655,Topic 4,1,Tue Apr 27 22:13:17 +0000 2021,4/27/21,4/25/21
3656,Topic 4,1,Tue Apr 27 17:32:47 +0000 2021,4/27/21,4/25/21
3657,Topic 4,1,Tue Apr 27 09:11:44 +0000 2021,4/27/21,4/25/21
3658,Topic 4,1,Tue Apr 27 12:20:19 +0000 2021,4/27/21,4/25/21
3659,Topic 4,1,Mon Apr 26 09:34:31 +0000 2021,4/26/21,4/25/21
3660,Topic 4,1,Wed May 05 23:50:08 +0000 2021,5/5/21,5/2/21
3661,Topic 4,1,Mon May 03 17:02:52 +0000 2021,5/3/21,5/2/21
3662,Topic 4,1,Sun May 02 09:25:38 +0000 2021,5/2/21,5/2/21
3663,Topic 4,1,Sun May 02 17:09:22 +0000 2021,5/2/21,5/2/21
3664,Topic 4,1,Mon Jun 14 23:33:00 +0000 2021,6/14/21,6/13/21
3665,Topic 4,1,Sat Jun 12 15:55:56 +0000 2021,6/12/21,6/6/21
3666,Topic 4,1,Fri Jun 11 05:06:02 +0000 2021,6/11/21,6/6/21
3667,Topic 4,1,Thu Jun 10 15:06:48 +0000 2021,6/10/21,6/6/21
3668,Topic 4,1,Fri Feb 12 07:19:53 +0000 2021,2/12/21,2/7/21
3669,Topic 4,1,Sun Feb 07 05:25:33 +0000 2021,2/7/21,2/7/21
3670,Topic 4,1,Fri Jul 09 17:23:38 +0000 2021,7/9/21,7/4/21
3671,Topic 4,1,Sat Jan 02 16:42:30 +0000 2021,1/2/21,12/27/20
3672,Topic 4,1,Wed Dec 23 17:42:18 +0000 2020,12/23/20,12/20/20
3673,Topic 4,1,Thu Dec 24 00:49:51 +0000 2020,12/24/20,12/20/20
3674,Topic 4,1,Wed Jan 06 16:57:43 +0000 2021,1/6/21,1/3/21
3675,Topic 4,1,Mon Jan 04 19:10:30 +0000 2021,1/4/21,1/3/21
3676,Topic 4,1,Sun Jan 03 22:50:20 +0000 2021,1/3/21,1/3/21
3677,Topic 4,1,Fri Jan 01 17:26:32 +0000 2021,1/1/21,12/27/20
3678,Topic 4,1,Sat Jan 02 08:15:09 +0000 2021,1/2/21,12/27/20
3679,Topic 4,1,Sun Dec 27 16:13:41 +0000 2020,12/27/20,12/27/20
3680,Topic 4,1,Mon Dec 28 15:38:39 +0000 2020,12/28/20,12/27/20
3681,Topic 4,1,Sat Feb 13 07:33:46 +0000 2021,2/13/21,2/7/21
3682,Topic 4,1,Wed Dec 30 11:52:12 +0000 2020,12/30/20,12/27/20
3683,Topic 4,1,Sat Feb 13 08:46:02 +0000 2021,2/13/21,2/7/21
3684,Topic 4,0.995597529,Wed Dec 30 00:20:46 +0000 2020,12/30/20,12/27/20
3685,Topic 4,0.929785099,Wed Dec 30 00:26:22 +0000 2020,12/30/20,12/27/20
3686,Topic 4,0.905423805,Sat Feb 13 12:05:31 +0000 2021,2/13/21,2/7/21
3687,Topic 4,0.904122075,Tue Dec 29 16:27:07 +0000 2020,12/29/20,12/27/20
3688,Topic 4,0.85112429,Sat Jan 02 17:01:21 +0000 2021,1/2/21,12/27/20
3689,Topic 4,0.784216324,Fri Feb 12 17:32:16 +0000 2021,2/12/21,2/7/21
3690,Topic 4,0.783968249,Sun May 02 10:03:13 +0000 2021,5/2/21,5/2/21
3691,Topic 4,0.764304519,Sat Jan 02 08:19:19 +0000 2021,1/2/21,12/27/20
3692,Topic 4,0.714918031,Thu Mar 18 06:00:04 +0000 2021,3/18/21,3/14/21
3693,Topic 4,0.666329243,Wed Jan 06 16:57:43 +0000 2021,1/6/21,1/3/21
3694,Topic 4,0.629563368,Fri Apr 30 07:25:06 +0000 2021,4/30/21,4/25/21
3695,Topic 4,0.619654885,Sun Jun 13 21:54:02 +0000 2021,6/13/21,6/13/21
3696,Topic 4,0.600141172,Fri Feb 12 17:32:16 +0000 2021,2/12/21,2/7/21
3697,Topic 4,0.586013678,Tue Feb 09 20:11:41 +0000 2021,2/9/21,2/7/21
3698,Topic 4,0.542680102,Sat Dec 26 23:35:28 +0000 2020,12/26/20,12/20/20
3699,Topic 4,0.52545222,Mon May 03 19:13:35 +0000 2021,5/3/21,5/2/21
3700,Topic 4,0.450493387,Sun Mar 21 01:29:28 +0000 2021,3/21/21,3/21/21
3701,Topic 4,0.441623282,Wed Dec 30 00:20:46 +0000 2020,12/30/20,12/27/20
3702,Topic 4,0.314423064,Sun Feb 14 20:45:28 +0000 2021,2/14/21,2/14/21
3703,Topic 4,0.307728322,Tue May 04 21:09:16 +0000 2021,5/4/21,5/2/21
3704,Topic 4,0.292545651,Fri Jun 11 02:33:11 +0000 2021,6/11/21,6/6/21
3705,Topic 4,0.184515331,Mon May 03 17:07:33 +0000 2021,5/3/21,5/2/21
3706,Topic 4,0.114377552,Fri Jan 01 19:02:30 +0000 2021,1/1/21,12/27/20
3707,Topic 4,0.110414697,Thu May 06 14:59:20 +0000 2021,5/6/21,5/2/21
3708,Topic 5,1,Fri Jan 01 23:39:04 +0000 2021,1/1/21,12/27/20
3709,Topic 5,1,Mon Jan 04 20:45:15 +0000 2021,1/4/21,1/3/21
3710,Topic 5,1,Sat May 01 20:22:12 +0000 2021,5/1/21,4/25/21
3711,Topic 5,1,Sat May 01 12:52:30 +0000 2021,5/1/21,4/25/21
3712,Topic 5,1,Sun May 02 15:12:40 +0000 2021,5/2/21,5/2/21
3713,Topic 5,1,Tue May 04 00:51:26 +0000 2021,5/4/21,5/2/21
3714,Topic 5,1,Tue May 04 22:36:44 +0000 2021,5/4/21,5/2/21
3715,Topic 5,1,Tue May 04 19:15:34 +0000 2021,5/4/21,5/2/21
3716,Topic 5,1,Tue May 04 18:48:11 +0000 2021,5/4/21,5/2/21
3717,Topic 5,1,Thu Apr 29 21:19:04 +0000 2021,4/29/21,4/25/21
3718,Topic 5,1,Sun Feb 07 18:16:18 +0000 2021,2/7/21,2/7/21
3719,Topic 5,1,Mon Feb 08 22:14:37 +0000 2021,2/8/21,2/7/21
3720,Topic 5,1,Fri Jan 01 15:42:40 +0000 2021,1/1/21,12/27/20
3721,Topic 5,1,Sun Jan 03 16:12:51 +0000 2021,1/3/21,1/3/21
3722,Topic 5,1,Mon Jan 04 16:54:32 +0000 2021,1/4/21,1/3/21
3723,Topic 5,1,Fri Jun 11 03:15:24 +0000 2021,6/11/21,6/6/21
3724,Topic 5,1,Wed Jan 06 19:18:56 +0000 2021,1/6/21,1/3/21
3725,Topic 5,1,Tue Jan 05 00:13:36 +0000 2021,1/5/21,1/3/21
3726,Topic 5,1,Mon Jan 04 23:34:54 +0000 2021,1/4/21,1/3/21
3727,Topic 5,1,Tue Jan 05 23:30:05 +0000 2021,1/5/21,1/3/21
3728,Topic 5,0.9974582,Thu May 06 22:13:36 +0000 2021,5/6/21,5/2/21
3729,Topic 5,0.989648216,Mon Jan 04 01:39:09 +0000 2021,1/4/21,1/3/21
3730,Topic 5,0.989359984,Sat May 01 09:49:02 +0000 2021,5/1/21,4/25/21
3731,Topic 5,0.985965885,Sun Dec 27 18:08:54 +0000 2020,12/27/20,12/27/20
3732,Topic 5,0.98474169,Thu May 06 14:44:20 +0000 2021,5/6/21,5/2/21
3733,Topic 5,0.96933396,Mon Jan 04 14:45:00 +0000 2021,1/4/21,1/3/21
3734,Topic 5,0.95290635,Wed May 05 16:17:50 +0000 2021,5/5/21,5/2/21
3735,Topic 5,0.948151438,Wed May 05 09:49:51 +0000 2021,5/5/21,5/2/21
3736,Topic 5,0.943814447,Tue Jan 05 02:07:58 +0000 2021,1/5/21,1/3/21
3737,Topic 5,0.938400848,Sat Jan 02 07:46:00 +0000 2021,1/2/21,12/27/20
